nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Kamienica Pod Gryfami we Wrocławiu;;;Rynek 2, 50-529 Wrocław, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ847OF3rDD0cRv0BhcLIguHo;51.1107324,17.0305231
Kamienica Pod Lwem w Opolu;;;Emilii Plater 25, 00-001 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJZZ2cxzHNHkcRb145mWiv2r4;52.2253969,21.0068746
Kamienice Oleśnickich i Kojszora w Sandomierzu;;;Rynek 10, 27-600 Sandomierz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6xNneA61IkcRYTGaILZdz28;50.6797283,21.7490701
Kamienica Pod Pająkiem w Krakowie;;;Karmelicka 35, 31-131 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4_SvPQBbFkcRDZj05OJNIhE;50.0667826,19.9293953
Kamienica Czyncielów w Krakowie;;;plac Mariacki 9, 33-332 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJRa2oAhJbFkcR7GHf1jchs8g;50.0613587,19.9388969
Dom Pod Globusem w Krakowie;;;Długa 1, 31-147 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4QpMvJBbFkcRUVvhyMeksBM;50.0664437,19.9392624
Kamienice Feniksa w Krakowie;;;Rynek Główny 41, 33-332 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJId3zGQ5bFkcRmLg55-MCx9Y;50.0625799,19.9379365
Dom Długosza w Krakowie;;;Kanonicza 25, 33-332 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJibvhJG1bFkcRbjVFLj2Zu4o;50.0556365,19.9367869
Kamienica Hipolitów w Krakowie;;;plac Mariacki 3, 31-042 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJewoL7RFbFkcRTFmdybbyruY;50.0618572,19.9401274
Dom Dziekański w Krakowie;;;Sławkowska 14, 33-332 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJYYwywG1bFkcRMRG00p3XF5k;50.063958,19.9374621
Kamienice przy rynku w Tarnowie;;;Rynek 1, 33-100 Tarnów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJU-J7gKqEPUcRCcJopYkJVfk;50.0126557,20.9882793
Dom Mikołajowski w Tarnowie;;;plac Katedralny 6, 33-100 Tarnów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJaVdKcaqEPUcR50K6t2x4htg;50.0131633,20.9867328
Kamienica Barianów-Rokickich w Bieczu;;;Węgierska 1, 38-340 Biecz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJwyGyw0K4PUcRGwPRYAtIvy4;49.73002229999999,21.2475678
Kamienica Orsettich w Jarosławiu;;;Muzeum w Jarosławiu, Muzeum Kamienica Orsettich, Rynek 4, 37-500 Jarosław, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQTG3gdmbPEcR2ulTrRo9E18;50.018147,22.6837064
