nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Planetarium w I Liceum Ogólnokształcącym, Piotrków Trybunalski, Al. M. Kopernika 1,;;;Aleje Mikołaja Kopernika 1, 97-300 Piotrków Trybunalski, Polska;https://www.google.com/maps/place/?q=place_id:ChIJq6oaS42KGUcRSjSzBiEr-BE;51.4070939,19.6968968
Planetarium im. Juliusza Heweliusza Gimnazjum, Potarzyca, ul. Wyzwolenia 65,;;;Wyzwolenia 65, 63-200 Potarzyca, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ3wvPfjo9BUcRO_xPe_0d_Jo;51.9110843,17.410901
Planetarium Instytutu Nawigacji W S M, Szczecin, ul. Wały Chrobrego 1,;;;al. Piastów 48, 70-310 Szczecin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQ0rAHSMJqkcRJD6XS-DlGXg;53.4243162,14.5373182
Planetarium im. Włodzimierza Dziewulskiego, Toruń, ul. Franciszkańska15/21,;;;Franciszkańska 15, 87-100 Toruń, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ-4zyeh01A0cRIJkrdNk9HcA;53.0114773,18.6025377
Planetarium w Muzeum Techniki, Warszawa, Pałac Kultury i Techniki,;;;pl. Defilad 1, 00-901 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ-YRX54zMHkcRf-U16-vqmhg;52.2304322,21.0059171
Planetarium Centrum Nauki Kopernik Warszawa, ul. Wybrzeże Kościuszkowskie 20,;;;Wybrzeże Kościuszkowskie 20, 00-390 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJx2dvrlvMHkcR2zQyX0ZkwC8;52.2420404,21.0294246
Planetarium Instytutu Astronomicznego Uniwersytetu Wrocławskiego, ul. Kopernika 11;;;Mikołaja Kopernika 11, 51-622 Wrocław, Polska;https://www.google.com/maps/place/?q=place_id:ChIJsf07DiHoD0cRLxbwPPsYghw;51.10953989999999,17.0855528
Prywatne Planetarium i Obserwatorium Astronomiczne, Żarki – Letnisko, ul. Kopernika 1.;;;Kopernika 1, 42-311 Żarki-Letnisko, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4f7J8g4xF0cRpMYbHxCHXvQ;50.630232,19.276757
Kraków:Planetarium Krainy Zabaw Dziecięcych Anikino,;Planetaria przenośne;;Nieduża 4, 31-443 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJIwomHNdaFkcRDpD18ByLgvo;50.07330959999999,19.982981
Łódź: Planetarium firmy Ursa Major,;Planetaria przenośne;;Targowa 1/3, 90-022 Łódź, Polska;https://www.google.com/maps/place/?q=place_id:ChIJLcv8FizLG0cRqH0vV3UsHfQ;51.7681062,19.4700689
Poznań: Planetarium firmy Astrolab,;Planetaria przenośne;;Łanowa 13A, 62-004 Kicin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJAXrXHrBdBEcR8rVDdDFIUA4;52.4696229,17.030797
Świdnica: Planetarium Bajkonur,;Planetaria przenośne;;Tadeusza Kościuszki 112, 42-500 Będzin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJS02M7WHPFkcRxmMYJJpn0UU;50.3075225,19.1406716
Szubin: Planetarium Nieba północnego,;Planetaria przenośne;;9, 89-200 Niedźwiady, Polska;https://www.google.com/maps/place/?q=place_id:ChIJr_vsBFp0A0cRaNsaRoZlXj4;53.0620674,17.6819144
Warszawa: Planetarium Centrum Edukacyjnego Planeta Anuka,;Planetaria przenośne;;Wybrzeże Kościuszkowskie 20, 00-390 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJx2dvrlvMHkcR2zQyX0ZkwC8;52.2420404,21.0294246
