nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Gliwice – radiostacja, [p];;;Tarnogórska 129, 44-102 Gliwice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4WFPTjUwEUcRcj88Ay-sEI0;50.3133495,18.6887665
Gniezno – archikatedra pw. Wniebowzięcia NMP i św. Wojciecha, [p];;;Wzgórze Lecha, 62-200 Gniezno, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ-Uj8JAmRBEcROezE2OVTyRU;52.5367048,17.5928042
Gostyń-Głogówko – zespół klasztorny Kongregacji Oratorium św. Filipa Neri, [p];;;15, 63-800 Głogówko, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ00z9W9MNBUcRCbvRtSgPTbE;51.8851238,17.0363911
Gościkowo-Paradyż – pocysterski zespół klasztorny, [p];;;Gościkowo 3, 66-203 Świebodzin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJWzsE8ZJfBkcRqzLb_XodhBM;52.3373457,15.5455753
Góra Św. Anny – komponowany krajobraz kulturowo-przyrodniczy, [p];;;47-154 Góra Świętej Anny, Polska;https://www.google.com/maps/place/?q=place_id:ChIJY6dhARAFEUcR8FX33Po8H5c;50.4527019,18.1674707
Grudziądz – zespół zabytkowych spichlerzy wraz z panoramą od strony Wisły, [p];;;Spichrzowa, 86-300 Grudziądz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJm3jbMujPAkcRHLcC7DnlJB4;53.4917879,18.7470393
Grunwald – Pole Bitwy, [p];;;14-107 Grunwald, Polska;https://www.google.com/maps/place/?q=place_id:ChIJqbH72TWeHUcRERIyLRlpUZ4;53.4866155,20.1202126
Haczów nad Wisłokiem – drewniany kościół późnogotycki pw. Wniebowzięcia NMP, [u];;;Haczów 603, 36-213 Haczów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJIX36Zd1FPEcR5HonBupnkO4;49.6703583,21.8900785
Jabłeczna – prawosławny klasztor św. Onufrego, [p];;;Jabłeczna 69, 21-515, Polska;https://www.google.com/maps/place/?q=place_id:ChIJq7JJiNNkIUcRSfXlitcWB_0;51.8058799,23.632507
Janów Podlaski – stadnina koni Janów Podlaski – Wygoda, [p];;;Wygoda 3, 21-505 Wygoda, Polska;https://www.google.com/maps/place/?q=place_id:ChIJXY0H3lW5IUcR2jM5__BEv0U;52.208581,23.228168
Jawor – kościół ewangelicko-augsburski pw. Ducha Świętego zwany kościołem Pokoju, [p, u];;;park Pokoju 2, 59-400 Jawor, Polska;https://www.google.com/maps/place/?q=place_id:ChIJN6cT3pcFD0cRXGL4OKNIeQo;51.0539419,16.1891651
Jelenia Góra w Kotlinie Jeleniogórskiej – zespół pałacowo-parkowy Paulinum, [p];;;Nowowiejska 62, 58-500 Jelenia Góra, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4bKZsPHhDkcRxA-Rq70Asoo;50.891687,15.7609191
Jelenia Góra Cieplice w Kotlinie Jeleniogórskiej – zespół pałacowo-parkowy Schaffgotschów (filia Politechniki Wrocławskiej), [p];;;plac Piastowski 27, 58-560 Jelenia Góra, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ8etLYcXdDkcRIjRPtepqeGw;50.8647637,15.6819939
Kalwaria Zebrzydowska – krajobrazowy zespół manierystycznego parku pielgrzymkowego, [p, u];;;34-130 Kalwaria Zebrzydowska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJJUM09iFjFkcRb-ijRvuagBs;49.8597875,19.6841038
Kamieniec Ząbkowicki – zespół architektoniczno-krajobrazowy (opactwo cystersów, pałac i park), [p] – od 6 III 2024 r.;;;Kościelna 4, 57-230 Kamieniec Ząbkowicki, Polska;https://www.google.com/maps/place/?q=place_id:ChIJOfBCd-EjDkcRN72t2R9tBho;50.5195714,16.8751888
Kamień Pomorski – zespół katedralny konkatedry św. Jana Chrzciciela, [p];;;Plac Katedralny, 72-400 Kamień Pomorski, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ1WmiND2EqkcRyGKlWBspSOk;53.9732777,14.7724945
Kanał Augustowski – droga wodna, [p];;;Kanał Augustowski;https://www.google.com/maps/place/?q=place_id:ChIJecYmoRFZ4EYR3Y-scrChEEw;53.8918899,23.3386028
Kanał Elbląski, [p];;;Kanał Elbląski (Warmiński), Polska;https://www.google.com/maps/place/?q=place_id:ChIJf7d49auv4kYR0-ER69Jpdus;54.0270075,19.5942878
Karpniki w Kotlinie Jeleniogórskiej – zespół pałacowo-parkowy, [p];;;Łąkowa 1, 58-533 Karpniki, Polska;https://www.google.com/maps/place/?q=place_id:ChIJl4rW8ATkDkcRR-j7BAL_1P0;50.8465125,15.8498183
Karpniki w Kotlinie Jeleniogórskiej – willa Dębowy Dwór z parkiem, [p];;;Stawowa 12, 58-533 Karpniki, Polska;https://www.google.com/maps/place/?q=place_id:ChIJUfyCpfXjDkcRcIgPKzaNbxg;50.8531419,15.852501
Katowice – Gmach Województwa i Sejmu Śląskiego, [p];;;Juliusza Ligonia 46, 40-037 Katowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJWTNJ5UvOFkcRSMPQiu06Z9g;50.2531817,19.0250227
Katowice – zespół katedralny, [p];;;Plebiscytowa 49A, 40-041 Katowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJGS-D5U7OFkcRWmhiWUXWMYo;50.2514835,19.0195919
Katowice – osiedle robotnicze Nikiszowiec, [p];;;Osiedle Nikiszowiec, 40-432 Katowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJITIkNonPFkcRRdKXjrDNTCM;50.2437585,19.0821516
Kazimierz Dolny – teren miasta w granicach ochrony konserwatorskiej, [p];;;Zamkowa 3, 24-120 Kazimierz Dolny, Polska;https://www.google.com/maps/place/?q=place_id:ChIJWarRGJR9IkcR2x1TUNklqoY;51.3236591,21.9503488
Kielce – katedra, [p];;;plac Najświętszej Maryi Panny 3, 25-010 Kielce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF0zkpZInGEcRm5I1OMjGLHA;50.8687956,20.6290073
Kielce – dawny pałac biskupów, [p];;;plac Zamkowy 1, 25-001 Kielce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJIRbBVu0nGEcRnpziJl1I19o;50.8690854,20.6274231
Klępsk – kościół pw. Nawiedzenia Najświętszej Maryi Panny, [p];;;66-111 Klępsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ3QBfDc5xBkcRd5TCj7WFyrc;52.1157569,15.7177455
Kołbacz – założenie dawnego klasztoru cystersów, [p];;;Cystersów 3, 74-106 Kołbacz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJxX2HztGvAEcR3nq8X0w6JoM;53.3014005,14.8135644
Koszuty – zespół dworsko-parkowy, [p];;;Koszuty 27, 63-000 Koszuty, Polska;https://www.google.com/maps/place/?q=place_id:ChIJVTFhDOH7BEcRpqTmAcKOlAs;52.233024,17.1978409
Kowary w Kotlinie Jeleniogórskiej – zespół pałacowo-parkowy w Ciszycy (niedostępny dla zwiedzających), [p];;;Jeleniogórska 38, 58-530 Kowary, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF3fzjXfmDkcR_kD0Sj4yfwA;50.8051649,15.813348
Kozłówka – zespół pałacowo-parkowy, [p];;;Kozłówka 3, 21-132, Polska;https://www.google.com/maps/place/?q=place_id:ChIJoReJNiZCIkcReVsWkiRG5SI;51.459457,22.4905851
Kórnik – zespół zamkowo-parkowy wraz z kościołem parafialnym – nekropolią właścicieli, [p];;;Zamkowa 5, 62-035 Kórnik, Polska;https://www.google.com/maps/place/?q=place_id:ChIJAQ97GLr4BEcRrXEwNS9p2VE;52.24391809999999,17.0908772
Kraków – dzielnica Nowa Huta, [p];;;Nowa Huta, Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJB8GpVvpFFkcRIzd6SavfRgw;50.072603,20.037519
Kraków – historyczny zespół miasta, [p, u];;;Królewska 1, 30-001 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJi_3mJMhbFkcR6SrW4MuRxP0;50.07050940000001,19.9245888
Kraków – Kopiec Kościuszki z otoczeniem, [p];;;al. Waszyngtona 1, 30-204 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJnYyClpFbFkcRM1wE20RBCGc;50.05484149999999,19.8927559
