nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Stacja wodociągowa „Stare Bielany”;;;Wodociągowa 17, 87-100 Toruń, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6crUzFk0A0cR-4w00jNKaDc;53.0270161,18.5849587
Żnińska Kolej Powiatowa;;;Potockiego 4, 88-400 Żnin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQ-dPEa5kA0cRdMtnEpAak3I;52.8489459,17.7350745
Muzeum Kolejki Wąskotorowej;;;88-400 Wenecja, Polska;https://www.google.com/maps/place/?q=place_id:ChIJiS2G_ghjA0cR1Y2MGzkXquI;52.7986312,17.752799
Gnieźnieńska Kolej Dojazdowa;;;Wrzesińska 2, 62-200 Gniezno, Polska;https://www.google.com/maps/place/?q=place_id:ChIJDTRUDG2RBEcRSuLa3_zO4pg;52.52779169999999,17.5968052
Kaliska Kolej Dojazdowa;;;Zbiersk-Cukrownia 54, 62-830 Zbiersk-Cukrownia, Polska;https://www.google.com/maps/place/?q=place_id:ChIJj_7bD9LXGkcRx7GhJ-zbd34;51.94792349999999,18.1466946
Kopalnia soli;;;Aleja 1000-lecia 2, 62-650 Kłodawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJgyCnFXptG0cR2JOfj1Gzfm0;52.2406339,18.9221691
Stacja dwupoziomowa;;;Dworcowa 1, 66-470 Kostrzyn nad Odrą, Polska;https://www.google.com/maps/place/?q=place_id:ChIJAZEjV3FzB0cRnz-kRIu-_-8;52.5913536,14.6473583
Muzeum Historii Przemysłu;;;Kościelna 1, 62-860 Opatówek, Polska;https://www.google.com/maps/place/?q=place_id:ChIJh0Yp_7zDGkcREV9SYYkdcpw;51.7386071,18.2142235
Stary browar;;;Półwiejska 42, 61-888 Poznań, Polska;https://www.google.com/maps/place/?q=place_id:ChIJzQFOtDtbBEcR6JKu5WdosSg;52.4011751,16.9280301
Śmigielska Kolej Dojazdowa;;;Dworcowa 2, 64-030 Śmigiel, Polska;https://www.google.com/maps/place/?q=place_id:ChIJE0uTTX65BUcRzradK1WcblI;52.0061101,16.5268899
Powiatowa Kolej Wąskotorowa;;;Mieczysława Niedziałkowskiego 25, 63-000 Środa Wielkopolska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJW9UyWmr7BEcRsUpJ0ReUUeg;52.2218077,17.2796883
Muzeum Rolnictwa i Przemysłu Rolno -;;;Dworcowa 5, 62-052 Szreniawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJA3a2i6JPBEcRuC7EVExGDog;52.3165035,16.7977973
Parowozownia;;;Fabryczna 1, 64-200 Wolsztyn, Polska;https://www.google.com/maps/place/?q=place_id:ChIJYw7AjXTaBUcRQYIy8REQymw;52.106255,16.113086
Powiatowa Kolej Wąskotorowa;;;Mieczysława Niedziałkowskiego 25, 63-000 Środa Wielkopolska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJW9UyWmr7BEcRsUpJ0ReUUeg;52.2218077,17.2796883
Zespół fabryczny na Księżym Młynie;;;Księży Młyn 3, 90-337 Łódź, Polska;https://www.google.com/maps/place/?q=place_id:ChIJNfk37I81GkcRJ22Tyof7a5U;51.75446609999999,19.4820312
Dawne Zakłady Bawełniane Izraela Poznańskiego;;;Ogrodowa 15, 91-065 Łódź, Polska;https://www.google.com/maps/place/?q=place_id:ChIJzWbp3NrKG0cRLpyLu5QY3Sc;51.778731,19.45111
Fabryka Towarzystwa Akcyjnego Ludwika Geyera;;;Piotrkowska 74, 90-111 Łódź, Polska;https://www.google.com/maps/place/?q=place_id:ChIJT-n4jGDLG0cRXJZScbuFWnU;51.76807909999999,19.4567976
Centralny zbiornik wody;;;Lazurowa, 80-680 Gdańsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ8YwFg7xs_UYRubTFDWlgMP0;54.3434185,18.8773334
Centralne Muzeum Włókiennicze;;;Piotrkowska 282, 93-034 Łódź, Polska;https://www.google.com/maps/place/?q=place_id:ChIJDWQpEMM0GkcRxhRh0KORxr8;51.7451648,19.4619126
Muzeum Kinematografii;;;Plac Zwycięstwa 1, 90-312 Łódź, Polska;https://www.google.com/maps/place/?q=place_id:ChIJaUDJ-cw0GkcRuzK32jKjCCA;51.7595927,19.4745905
Podmiejskie tramwaje;;;Jana Pawła Woronicza 27, 02-640 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJK9fV3i4zGUcR6gadYKSAVLk;52.1881877,20.9989412
Krośniewicka Kolej Dojazdowa;;;Poznańska 7A, 99-340 Krośniewice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ0_fdx6B3G0cRhbP7UwwEQgk;52.2562113,19.1657112
Spawany most drogowy na Słudwi;;;DK92, 99-400, Polska;https://www.google.com/maps/place/?q=place_id:ChIJuTrHjynvG0cRdxxFLNrol9s;52.1394206,19.8707439
Muzeum Motoryzacji;;;Templariuszy 1, 55-040 Ślęza, Polska;https://www.google.com/maps/place/?q=place_id:ChIJV5F80-jFD0cRhhZ2PsKTbZU;51.0341017,16.9913073
Rogowska Kolej Wąskotorowa;;;Dworcowa 37, 95-063 Rogów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJG5vde_vWG0cRNJUj8WWRMts;51.8129394,19.8813841
Muzealna Kolej Wąskotorowa;;;Licealna 18, 96-500 Sochaczew, Polska;https://www.google.com/maps/place/?q=place_id:ChIJhdeOdZb9G0cRKRUz0V3lZ-g;52.219478,20.2386299
